,round,start_seconds,end_seconds,round_duration,ct_eq_val,t_eq_val,is_bomb_planted,bomb_site,past_halftime,de_overpass,de_cache,de_mirage,de_inferno,de_train,de_dust2,de_cbble,de_nuke,PISTOL_ROUND,ECO,SEMI_ECO,NORMAL,FORCE_BUY,t_lethal_nades_eff,ct_lethal_nades_eff,t_util_nades_eff,ct_util_nades_eff,winner_side_class,terrorist_win,counterterrorist_win
541,2,195.6167,268.2784,72.66169999999997,18400,5350,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,-1,0,1
542,3,268.2784,381.4816,113.20320000000004,8000,11300,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,7,2,-1,1,0
543,4,381.4816,462.0481,80.56649999999995,1500,22800,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,0,8,0,-1,1,0
544,5,462.0481,565.8594,103.81130000000007,24500,21100,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,5,5,-1,1,0
545,6,565.8594,713.1393,147.2799,3550,25850,1,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,7,0,-1,1,0
546,7,713.1393,796.6956,83.55629999999995,29750,27050,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,2,7,5,1,1,0
547,8,796.6956,895.2631,98.5675,28700,21600,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,6,3,-1,0,1
548,9,895.2631,962.7593,67.49620000000004,1400,22200,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,-1,1,0
549,10,962.7593,1045.016,82.25670000000002,11600,28600,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,4,3,1,1,0
550,11,1045.016,1180.071,135.05500000000006,29300,26050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,5,5,4,1,0,1
551,12,1180.071,1261.06,80.9889999999998,21550,19050,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,6,2,-1,0,1
552,13,1261.06,1400.529,139.46900000000005,8250,22950,1,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,5,3,1,1,0
553,14,1400.529,1463.204,62.67499999999996,23000,17450,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,3,6,3,1,0,1
554,15,1463.204,1547.794,84.58999999999992,33000,9000,1,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,3,4,4,-1,0,1
555,16,1581.964,1649.664,67.70000000000005,4450,4250,1,-1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,-1,1,0
556,17,1649.664,1736.664,87.0,8300,14400,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,5,2,-1,1,0
557,18,1736.664,1812.675,76.01099999999997,4450,21600,1,-1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,3,2,4,3,-1,1,0
558,19,1812.675,1886.292,73.61700000000019,19100,22600,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,5,7,-1,1,0
559,20,1886.292,1931.608,45.315999999999796,1500,24900,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,3,0,-1,1,0
560,21,1931.608,2042.432,110.82400000000008,28000,25700,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,5,2,6,4,-1,1,0
561,22,2042.432,2133.204,90.77199999999971,17500,26850,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,4,6,8,1,1,0
562,23,2133.204,2218.2470000000008,85.04300000000103,26250,23750,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,4,6,5,8,-1,0,1
563,24,2218.2470000000008,2304.934,86.68699999999899,14150,22300,1,-1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,5,2,-1,1,0
564,25,2304.934,2375.31,70.3760000000002,5350,27650,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,3,2,2,1,-1,1,0
565,26,2375.31,2459.993,84.68299999999998,19250,28150,1,-1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,4,2,7,8,-1,1,0
566,1,131.0711,199.0791,68.00800000000001,2350,3900,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,0,0
567,2,199.0791,280.623,81.54389999999998,3700,12600,1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,-1,1,0
568,3,280.623,359.7257,79.10270000000003,1600,15950,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,-1,1,0
569,4,359.7257,418.2821,58.5564,20100,20050,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,3,6,4,-1,1,0
570,5,418.2821,512.8298,94.54769999999996,2200,24000,1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,9,0,-1,1,0
571,6,512.8298,607.581,94.75120000000004,21700,24700,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,7,2,-1,1,0
572,7,607.581,708.9201,101.33910000000004,15050,28800,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,7,4,-1,1,0
573,8,708.9201,766.9288,58.00869999999998,1500,23200,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,4,0,1,1,0
574,9,766.9288,862.9788,96.04999999999997,30000,26800,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,4,5,7,1,0,1
575,10,862.9788,967.2441,104.26530000000002,29350,20950,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,3,6,-1,0,1
576,11,967.2441,1051.714,84.46989999999994,24200,24850,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,1,6,5,-1,1,0
577,12,1051.714,1133.039,81.32500000000005,3250,24650,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,-1,1,0
578,13,1133.039,1213.284,80.24499999999989,20050,22900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,3,5,1,1,0
579,14,1213.284,1307.503,94.21900000000004,25550,19800,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,6,7,-1,0,1
580,15,1307.503,1390.956,83.4530000000002,12050,24400,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,5,3,1,1,0
581,16,1425.1170000000006,1481.561,56.443999999999505,4100,4000,1,-1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,-1,0,1
582,17,1481.561,1558.332,76.77099999999996,5600,16000,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4,3,-1,1,0
583,18,1558.332,1661.533,103.2009999999998,2700,21050,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,7,1,-1,1,0
584,19,1661.533,1766.0020000000006,104.46900000000072,23150,26050,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,7,3,1,1,0
585,20,1766.0020000000006,1835.168,69.16599999999926,20450,6450,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,0,1
586,21,1835.168,1938.839,103.67100000000003,24600,9300,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,3,3,-1,0,1
587,22,1938.839,2024.576,85.73700000000008,11500,18900,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3,4,-1,1,0
588,24,2112.27,2190.309,78.03899999999976,19200,19700,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4,1,1,0
589,25,2190.309,2283.902,93.5930000000003,20400,8000,1,-1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,7,-1,0,1
590,26,2283.902,2387.979,104.07699999999977,4600,21750,1,-1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,1,1,1,1,0
591,27,2387.979,2435.3160000000007,47.3370000000009,27400,16650,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,3,1,0,1
592,1,127.4564,251.0761,123.6197,3900,4350,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,0,-1,0,0
593,2,251.0761,345.6309,94.5548,6650,13650,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,3,1,-1,1,0
594,3,345.6309,438.2909,92.66000000000004,1750,18950,1,-1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,-1,1,0
595,4,438.2909,541.6153,103.32440000000004,25600,24900,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,8,3,-1,1,0
596,5,541.6153,657.4363,115.82099999999993,6650,24700,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,2,7,1,-1,1,0
597,6,657.4363,757.0493,99.61300000000006,29400,27450,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,8,4,1,1,0
598,7,757.0493,863.9442,106.8949,29800,27200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,4,9,7,1,0,1
599,8,863.9442,929.7316,65.78739999999993,24100,12000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,9,3,1,0,1
600,9,929.7316,1031.286,101.5544000000001,24150,3350,1,-1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,3,3,-1,0,1
601,10,1031.286,1087.5839999999996,56.29799999999954,10150,24100,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,5,3,-1,1,0
602,11,1087.5839999999996,1174.951,87.36700000000042,4050,26000,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,7,0,-1,1,0
603,12,1174.951,1298.993,124.04199999999993,17700,23550,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,0,8,3,1,1,0
604,13,1298.993,1399.264,100.27099999999996,23350,24000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,10,3,1,0,1
605,14,1399.264,1510.544,111.27999999999996,23800,24600,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,4,7,5,1,0,1
606,15,1510.544,1619.521,108.97700000000007,24900,17450,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,10,6,2,1,0,1
607,16,1653.66,1706.747,53.08699999999999,3750,4000,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1
608,17,1706.747,1795.2420000000006,88.49500000000056,15950,4600,1,-1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,2,5,1,0,1
609,18,1795.2420000000006,1854.483,59.240999999999296,22350,5650,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,3,1,0,1
610,19,1854.483,1960.705,106.22199999999998,25900,26350,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3,5,1,0,1
611,20,1960.705,2037.94,77.23500000000013,27950,15600,1,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13,2,4,1,0,1
612,21,2037.94,2112.528,74.58799999999974,28250,24200,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,3,7,1,0,1
613,22,2112.528,2171.457000000001,58.929000000001004,33250,11850,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12,4,6,1,0,1
614,23,2171.457000000001,2242.224,70.76699999999937,28650,14550,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,3,3,1,0,1
615,2,197.6021,262.9275,65.3254,7250,17050,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,2,-1,0,1
616,3,262.9275,311.5582,48.63069999999999,1700,21600,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,-1,1,0
617,4,311.5582,428.2811,116.72289999999998,22950,22750,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,9,1,1,0
618,5,428.2811,493.6378,65.35670000000005,27550,8350,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,3,4,-1,0,1
619,6,493.6378,581.2699,87.63209999999998,9850,26950,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,3,-1,1,0
620,7,581.2699,645.0478,63.777900000000045,1300,25550,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,0,-1,1,0
621,8,645.0478,720.4401,75.39229999999998,24250,24850,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,5,1,1,0
622,9,720.4401,788.5637,68.12360000000001,21550,22900,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,3,4,-1,0,1
623,10,788.5637,858.0472,69.48349999999994,7350,26650,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,2,1,1,0
624,11,858.0472,942.7562,84.70900000000006,26200,20950,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,11,2,6,1,0,1
625,12,942.7562,1021.181,78.4248,29750,8450,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,1,6,1,0,1
626,13,1021.181,1101.279,80.09799999999996,31400,18650,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,14,3,7,1,0,1
627,14,1101.279,1181.783,80.50400000000012,26600,15850,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,6,7,-1,0,1
628,15,1181.783,1240.965,59.18199999999979,21250,22600,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,3,3,-1,1,0
629,17,1356.437,1482.68,126.24299999999994,7400,15200,1,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,6,0,-1,1,0
630,18,1482.68,1547.927,65.24700000000007,1200,19750,1,-1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2,0,-1,1,0
631,19,1547.927,1629.4,81.47299999999996,23150,24800,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,10,3,1,1,0
632,20,1629.4,1732.836,103.43599999999992,25200,22950,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,3,5,4,-1,0,1
633,21,1732.836,1844.995,112.15899999999986,6950,23650,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,5,2,-1,1,0
634,22,1844.995,1911.789,66.79400000000011,4200,27450,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,5,0,1,1,0
635,23,1911.789,1977.302,65.51300000000015,30350,7050,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2,5,2,4,1,0,1
636,24,1977.302,2030.138,52.83599999999978,31150,5150,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,3,2,1,0,1
637,25,2030.138,2176.78,146.64200000000028,31450,23700,1,-1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,6,8,10,-1,0,1
638,26,2176.78,2309.463,132.68299999999954,22500,20000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3,4,8,7,1,1,0
639,27,2309.463,2374.335,64.8720000000003,28200,1000,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,0,4,1,0,1
640,28,2374.335,2456.528,82.19299999999976,31700,19050,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9,2,5,1,0,1
641,1,131.0157,228.9921,97.97639999999998,3150,3750,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2,3,1,0,0
642,2,228.9921,310.3705,81.3784,15250,5500,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,-1,0,1
643,3,310.3705,400.9317,90.5612,3450,19950,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1,3,1,1,1,0
644,4,400.9317,505.3688,104.43710000000004,26850,11200,1,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,5,1,4,-1,0,1
645,5,505.3688,625.0273,119.65849999999996,15250,26850,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,13,5,4,-1,1,0
646,6,625.0273,748.1743,123.14700000000003,2400,20200,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,2,5,0,-1,1,0
647,7,748.1743,868.5210000000003,120.34670000000028,23950,27650,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,5,4,8,1,1,0
648,8,868.5210000000003,942.6877,74.16669999999965,27200,15850,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,6,3,7,-1,0,1
649,9,942.6877,1081.165,138.4773,3300,26450,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,1,8,0,-1,1,0
650,10,1081.165,1134.338,53.173,3100,26950,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,3,0,-1,1,0
651,11,1134.338,1198.634,64.29600000000005,30150,27050,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,4,4,3,1,1,0
652,12,1198.634,1294.999,96.365,34050,21500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,10,6,9,1,0,1
653,13,1294.999,1400.4679999999994,105.46899999999935,33550,2600,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,7,0,8,1,0,1
654,14,1400.4679999999994,1466.047,65.57900000000063,35700,21500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,16,1,4,1,0,1
655,15,1466.047,1529.044,62.99699999999985,32700,16850,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,3,5,7,-1,0,1
656,16,1564.195,1675.578,111.38300000000004,3650,3100,1,-1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,2,1,-1,1,0
657,17,1675.578,1781.188,105.6099999999999,1800,15950,1,-1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,5,1,-1,1,0
658,18,1781.188,1861.206,80.01800000000027,1000,16200,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4,1,6,0,-1,1,0
659,19,1861.206,1988.326,127.11999999999986,26250,18100,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,6,2,13,4,-1,1,0
660,20,1988.326,2106.483,118.1569999999997,21450,25400,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,10,1,9,1,-1,1,0
661,21,2106.483,2191.616,85.13300000000027,26250,26450,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5,2,3,2,-1,1,0
662,22,2191.616,2295.208,103.5920000000001,20650,27350,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,10,5,7,3,1,1,0
663,23,2295.208,2398.488,103.27999999999977,28050,25000,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,7,13,5,6,1,0,1
664,24,2398.488,2454.054,55.56600000000026,31050,4550,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,6,2,5,1,0,1
665,25,2454.054,2539.531,85.47699999999986,31650,12550,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,21,2,7,1,0,1
666,26,2539.531,2599.462,59.93100000000004,32050,13850,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3,14,4,2,1,0,1
667,27,2599.462,2704.885,105.42300000000023,31950,16400,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,20,5,5,1,0,1
668,28,2704.885,2823.026,118.14099999999962,26950,11700,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,6,6,4,1,0,1
669,29,2823.026,2889.793,66.76699999999983,31750,20050,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,9,4,3,-1,0,1
670,30,2889.793,2995.6540000000005,105.8610000000008,31750,27650,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,6,7,7,3,1,1,0
671,1,131.3366,226.5115,95.1749,4350,2300,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
672,2,226.5115,352.9213,126.40979999999996,17350,3900,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6,2,6,1,0,1
673,3,352.9213,432.9245,80.00320000000005,26350,23250,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,5,2,1,0,1
674,4,432.9245,546.8215,113.897,32050,16900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,3,5,-1,0,1
675,5,546.8215,661.3442,114.5227,7550,24950,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,1,0
676,6,661.3442,745.6487,84.30449999999995,23900,1600,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,5,1,0,1
677,7,745.6487,960.0229,214.3742000000001,30250,17950,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9,9,10,1,0,1
678,8,960.0229,1095.082,135.05909999999986,32850,11850,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6,3,6,1,0,1
679,9,1095.082,1224.589,129.50700000000006,32650,18150,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,2,6,1,0,1
680,10,1224.589,1309.707,85.11799999999994,34700,21150,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,4,5,-1,0,1
681,11,1309.707,1530.04,220.33300000000008,22900,14000,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,2,5,-1,1,0
682,12,1530.04,1665.036,134.9960000000001,10150,26350,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4,3,1,1,0
683,13,1665.036,1758.3339999999994,93.29799999999932,26050,15700,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,0,1
684,14,1792.494,1838.776,46.28200000000015,2250,4200,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,-1,0,1
685,15,1838.776,1893.691,54.91499999999997,3950,17200,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,-1,1,0
686,16,1893.691,1978.073,84.38199999999983,8600,22900,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,8,1,-1,1,0
687,17,1978.073,2113.023,134.94999999999982,12350,24650,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,8,1,-1,1,0
688,1,131.881,228.9617,97.0807,4350,4400,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0
689,2,228.9617,303.3794,74.41769999999997,18100,5150,1,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,1
690,3,303.3794,374.0902,70.7108,24150,21400,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,17,4,3,1,0,1
691,4,374.0902,421.6218,47.53160000000002,23000,3900,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,37,5,2,1,0,1
692,5,421.6218,528.6656,107.04380000000003,30550,24300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,4,5,4,1,0,1
693,6,528.6656,614.3601,85.69449999999995,32900,16550,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,2,3,1,0,1
694,7,614.3601,708.8915,94.53139999999996,33200,4750,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12,5,9,-1,0,1
695,8,708.8915,818.1406,109.2491,28100,26000,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,5,2,-1,1,0
696,9,818.1406,931.4875,113.3469,6200,26150,1,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,5,1,-1,1,0
697,10,931.4875,990.4366,58.94910000000005,24400,26350,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,2,3,4,1,1,0
698,11,990.4366,1082.309,91.87239999999996,28400,23750,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,13,7,7,1,0,1
699,12,1082.309,1149.407,67.09799999999996,29650,2200,1,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8,5,3,1,1,0,1
700,13,1149.407,1255.872,106.46500000000015,32050,28200,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,6,9,9,-1,0,1
701,14,1255.872,1359.631,103.759,25250,29300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,4,7,4,-1,1,0
702,15,1359.631,1429.091,69.46000000000004,7400,28200,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,2,3,3,-1,1,0
703,16,1464.2820000000006,1547.396,83.11399999999934,4400,4400,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4,0,1,1,0
704,17,1547.396,1600.9489999999994,53.55299999999943,15500,1300,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,3,1,0,1
705,18,1600.9489999999994,1659.398,58.44900000000053,22350,22000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,5,3,3,-1,0,1
706,19,1659.398,1712.3570000000002,52.95900000000029,4350,25600,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,5,1,-1,1,0
707,20,1712.3570000000002,1772.807,60.44999999999982,22500,25600,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,6,1,5,2,-1,1,0
708,21,1772.807,1840.109,67.30199999999991,4800,25000,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,5,0,4,1,-1,1,0
709,22,1840.109,1962.339,122.23000000000002,20000,25600,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,7,0,7,4,1,1,0
710,23,1962.339,2069.633,107.29399999999987,23950,22700,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,6,1,7,2,1,0,1
711,24,2069.633,2159.379,89.7460000000001,32050,23100,1,-1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,10,4,8,6,1,0,1
712,25,2159.379,2268.143,108.76400000000014,24800,27550,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,8,4,8,4,1,0,1
713,26,2268.143,2388.231,120.0880000000002,27250,21700,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,4,5,8,4,-1,0,1
714,27,2388.231,2497.887,109.65599999999996,22250,21150,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,3,-1,1,0
715,28,2497.887,2587.21,89.32299999999987,7900,19800,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3,3,5,4,-1,1,0
716,1,131.0511,179.9662,48.9151,4550,4250,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,12,2,3,1,0,0
717,2,179.9662,230.197,50.230800000000016,17850,7900,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,0,1,1,0,1
718,3,230.197,313.8523,83.65530000000003,21250,2500,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,0,3,1,0,1
719,4,313.8523,422.4116,108.5593,26900,20300,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,19,6,2,-1,0,1
720,5,422.4116,533.0226,110.611,12000,23500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,3,4,1,1,1,0
721,6,533.0226,625.9347,92.9121,26850,20400,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,7,6,4,-1,0,1
722,7,625.9347,676.1655,50.23079999999993,3700,21700,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,9,2,1,-1,1,0
723,8,676.1655,742.529,66.36350000000004,18950,24800,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,3,6,2,1,1,0
724,9,742.529,797.443,54.91399999999999,21900,17000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,10,2,4,1,0,1
